asset,entry_time,exit_time,direction,entry_zscore,hours_held,funding_pnl_pct,cost_pct,net_pnl_pct,exit_reason
ARB-USDT-PERP,2023-07-10 16:00:00+00:00,2023-07-11 16:00:00+00:00,LONG,-2.232,24,0.27701,0.04,0.23701,TIMEOUT
ARB-USDT-PERP,2023-07-11 16:00:00+00:00,2023-07-12 16:00:00+00:00,LONG,-2.615,24,0.22311,0.04,0.18311,TIMEOUT
ARB-USDT-PERP,2023-07-12 16:00:00+00:00,2023-07-13 16:00:00+00:00,LONG,-1.708,24,0.18152,0.04,0.14152,TIMEOUT
ARB-USDT-PERP,2023-07-13 18:00:00+00:00,2023-07-14 09:00:00+00:00,LONG,-1.222,15,0.1047,0.04,0.0647,REVERT
ARB-USDT-PERP,2023-07-15 19:00:00+00:00,2023-07-16 19:00:00+00:00,LONG,-1.517,24,0.26965,0.04,0.22965,TIMEOUT
ARB-USDT-PERP,2023-07-16 19:00:00+00:00,2023-07-17 19:00:00+00:00,LONG,-2.719,24,0.32117,0.04,0.28117,TIMEOUT
ARB-USDT-PERP,2023-07-17 19:00:00+00:00,2023-07-18 19:00:00+00:00,LONG,-1.751,24,0.28711,0.04,0.24711,TIMEOUT
ARB-USDT-PERP,2023-07-18 19:00:00+00:00,2023-07-19 11:00:00+00:00,LONG,-1.338,16,0.12543,0.04,0.08543,REVERT
ARB-USDT-PERP,2023-07-30 10:00:00+00:00,2023-07-31 10:00:00+00:00,LONG,-1.214,24,0.28979,0.04,0.24979,TIMEOUT
ARB-USDT-PERP,2023-07-31 10:00:00+00:00,2023-08-01 10:00:00+00:00,LONG,-2.024,24,0.35111,0.04,0.31111,TIMEOUT
ARB-USDT-PERP,2023-08-01 10:00:00+00:00,2023-08-02 10:00:00+00:00,LONG,-1.841,24,0.34872,0.04,0.30872,TIMEOUT
ARB-USDT-PERP,2023-08-02 10:00:00+00:00,2023-08-03 10:00:00+00:00,LONG,-1.599,24,0.41759,0.04,0.37759,TIMEOUT
ARB-USDT-PERP,2023-08-03 10:00:00+00:00,2023-08-04 10:00:00+00:00,LONG,-2.239,24,0.36838,0.04,0.32838,TIMEOUT
ARB-USDT-PERP,2023-08-04 10:00:00+00:00,2023-08-05 10:00:00+00:00,LONG,-1.221,24,0.30574,0.04,0.26574,TIMEOUT
ARB-USDT-PERP,2023-08-08 18:00:00+00:00,2023-08-09 18:00:00+00:00,SHORT,1.207,24,-0.05793,0.04,-0.09793,TIMEOUT
ARB-USDT-PERP,2023-08-09 18:00:00+00:00,2023-08-10 18:00:00+00:00,SHORT,1.351,24,0.03304,0.04,-0.00696,TIMEOUT
ARB-USDT-PERP,2023-08-10 18:00:00+00:00,2023-08-11 18:00:00+00:00,SHORT,2.57,24,0.17044,0.04,0.13044,TIMEOUT
ARB-USDT-PERP,2023-08-11 18:00:00+00:00,2023-08-12 18:00:00+00:00,SHORT,2.3,24,0.13312,0.04,0.09312,TIMEOUT
ARB-USDT-PERP,2023-08-12 18:00:00+00:00,2023-08-13 18:00:00+00:00,SHORT,1.959,24,0.15907,0.04,0.11907,TIMEOUT
ARB-USDT-PERP,2023-08-13 18:00:00+00:00,2023-08-14 18:00:00+00:00,SHORT,2.038,24,0.19856,0.04,0.15856,TIMEOUT
ARB-USDT-PERP,2023-08-14 18:00:00+00:00,2023-08-15 18:00:00+00:00,SHORT,2.099,24,0.19118,0.04,0.15118,TIMEOUT
ARB-USDT-PERP,2023-08-15 18:00:00+00:00,2023-08-16 18:00:00+00:00,SHORT,1.854,24,0.20448,0.04,0.16448,TIMEOUT
ARB-USDT-PERP,2023-08-16 18:00:00+00:00,2023-08-17 18:00:00+00:00,SHORT,1.963,24,0.19698,0.04,0.15698,TIMEOUT
ARB-USDT-PERP,2023-08-17 18:00:00+00:00,2023-08-18 14:00:00+00:00,SHORT,1.323,20,0.05195,0.04,0.01195,REVERT
ARB-USDT-PERP,2023-08-19 13:00:00+00:00,2023-08-20 13:00:00+00:00,SHORT,1.211,24,0.19734,0.04,0.15734,TIMEOUT
ARB-USDT-PERP,2023-08-20 13:00:00+00:00,2023-08-21 13:00:00+00:00,SHORT,1.222,24,0.23639,0.04,0.19639,TIMEOUT
ARB-USDT-PERP,2023-08-21 13:00:00+00:00,2023-08-22 13:00:00+00:00,SHORT,1.474,24,0.21192,0.04,0.17192,TIMEOUT
ARB-USDT-PERP,2023-08-22 14:00:00+00:00,2023-08-23 14:00:00+00:00,SHORT,1.237,24,0.22313,0.04,0.18313,TIMEOUT
ARB-USDT-PERP,2023-09-02 17:00:00+00:00,2023-09-03 17:00:00+00:00,LONG,-1.31,24,0.1353,0.04,0.0953,TIMEOUT
ARB-USDT-PERP,2023-09-03 17:00:00+00:00,2023-09-04 17:00:00+00:00,LONG,-1.248,24,0.20932,0.04,0.16932,TIMEOUT
ARB-USDT-PERP,2023-09-04 17:00:00+00:00,2023-09-05 17:00:00+00:00,LONG,-2.236,24,0.28209,0.04,0.24209,TIMEOUT
ARB-USDT-PERP,2023-09-05 17:00:00+00:00,2023-09-06 17:00:00+00:00,LONG,-2.336,24,0.23917,0.04,0.19917,TIMEOUT
ARB-USDT-PERP,2023-09-06 17:00:00+00:00,2023-09-07 17:00:00+00:00,LONG,-1.733,24,0.25475,0.04,0.21475,TIMEOUT
ARB-USDT-PERP,2023-09-07 17:00:00+00:00,2023-09-08 17:00:00+00:00,LONG,-2.026,24,0.26774,0.04,0.22774,TIMEOUT
ARB-USDT-PERP,2023-09-08 17:00:00+00:00,2023-09-09 17:00:00+00:00,LONG,-1.954,24,0.21112,0.04,0.17112,TIMEOUT
ARB-USDT-PERP,2023-09-09 17:00:00+00:00,2023-09-10 17:00:00+00:00,LONG,-1.381,24,0.1918,0.04,0.1518,TIMEOUT
ARB-USDT-PERP,2023-09-10 17:00:00+00:00,2023-09-11 17:00:00+00:00,LONG,-1.672,24,0.23146,0.04,0.19146,TIMEOUT
ARB-USDT-PERP,2023-09-11 17:00:00+00:00,2023-09-12 17:00:00+00:00,LONG,-1.752,24,0.26721,0.04,0.22721,TIMEOUT
ARB-USDT-PERP,2023-09-12 17:00:00+00:00,2023-09-13 17:00:00+00:00,LONG,-1.456,24,0.23053,0.04,0.19053,TIMEOUT
ARB-USDT-PERP,2023-09-13 22:00:00+00:00,2023-09-14 22:00:00+00:00,LONG,-1.263,24,0.27808,0.04,0.23808,TIMEOUT
ARB-USDT-PERP,2023-09-14 22:00:00+00:00,2023-09-15 22:00:00+00:00,LONG,-1.423,24,0.29737,0.04,0.25737,TIMEOUT
ARB-USDT-PERP,2023-09-15 22:00:00+00:00,2023-09-16 22:00:00+00:00,LONG,-1.446,24,0.33183,0.04,0.29183,TIMEOUT
ARB-USDT-PERP,2023-09-16 22:00:00+00:00,2023-09-17 22:00:00+00:00,LONG,-1.775,24,0.32218,0.04,0.28218,TIMEOUT
ARB-USDT-PERP,2023-09-17 22:00:00+00:00,2023-09-18 22:00:00+00:00,LONG,-1.29,24,0.37709,0.04,0.33709,TIMEOUT
ARB-USDT-PERP,2023-09-18 22:00:00+00:00,2023-09-19 22:00:00+00:00,LONG,-1.338,24,0.35365,0.04,0.31365,TIMEOUT
ARB-USDT-PERP,2023-09-20 00:00:00+00:00,2023-09-21 00:00:00+00:00,LONG,-1.251,24,0.31084,0.04,0.27084,TIMEOUT
ARB-USDT-PERP,2023-09-23 01:00:00+00:00,2023-09-24 01:00:00+00:00,LONG,-1.224,24,0.41145,0.04,0.37145,TIMEOUT
ARB-USDT-PERP,2023-09-24 01:00:00+00:00,2023-09-25 01:00:00+00:00,LONG,-1.278,24,0.36713,0.04,0.32713,TIMEOUT
ARB-USDT-PERP,2023-09-25 03:00:00+00:00,2023-09-26 03:00:00+00:00,LONG,-1.264,24,0.38593,0.04,0.34593,TIMEOUT
ARB-USDT-PERP,2023-09-26 19:00:00+00:00,2023-09-27 19:00:00+00:00,LONG,-1.251,24,0.36826,0.04,0.32826,REVERT
ARB-USDT-PERP,2023-09-29 09:00:00+00:00,2023-09-30 09:00:00+00:00,LONG,-1.316,24,0.41801,0.04,0.37801,TIMEOUT
ARB-USDT-PERP,2023-09-30 11:00:00+00:00,2023-10-01 08:00:00+00:00,LONG,-1.24,21,0.37353,0.04,0.33353,REVERT
ARB-USDT-PERP,2023-10-04 19:00:00+00:00,2023-10-05 15:00:00+00:00,SHORT,1.313,20,-0.14588,0.04,-0.18588,REVERT
ARB-USDT-PERP,2023-10-06 00:00:00+00:00,2023-10-07 00:00:00+00:00,SHORT,1.373,24,-0.15185,0.04,-0.19185,TIMEOUT
ARB-USDT-PERP,2023-10-07 00:00:00+00:00,2023-10-08 00:00:00+00:00,SHORT,1.918,24,-0.18788,0.04,-0.22788,TIMEOUT
ARB-USDT-PERP,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,SHORT,1.332,24,-0.18919,0.04,-0.22919,TIMEOUT
ARB-USDT-PERP,2023-10-09 00:00:00+00:00,2023-10-10 00:00:00+00:00,SHORT,1.255,24,-0.22332,0.04,-0.26332,TIMEOUT
ARB-USDT-PERP,2023-10-10 05:00:00+00:00,2023-10-11 01:00:00+00:00,SHORT,1.395,20,-0.23464,0.04,-0.27464,REVERT
ARB-USDT-PERP,2023-10-11 19:00:00+00:00,2023-10-12 19:00:00+00:00,SHORT,1.261,24,-0.15409,0.04,-0.19409,TIMEOUT
ARB-USDT-PERP,2023-10-12 19:00:00+00:00,2023-10-13 05:00:00+00:00,SHORT,1.593,10,-0.07638,0.04,-0.11638,REVERT
ARB-USDT-PERP,2023-10-14 03:00:00+00:00,2023-10-15 03:00:00+00:00,SHORT,1.238,24,-0.17449,0.04,-0.21449,TIMEOUT
ARB-USDT-PERP,2023-10-15 04:00:00+00:00,2023-10-15 12:00:00+00:00,SHORT,1.262,8,-0.06573,0.04,-0.10573,REVERT
ARB-USDT-PERP,2023-10-16 07:00:00+00:00,2023-10-17 07:00:00+00:00,SHORT,1.229,24,-0.18037,0.04,-0.22037,TIMEOUT
ARB-USDT-PERP,2023-10-17 07:00:00+00:00,2023-10-18 07:00:00+00:00,SHORT,2.139,24,-0.12874,0.04,-0.16874,TIMEOUT
ARB-USDT-PERP,2023-10-20 02:00:00+00:00,2023-10-20 20:00:00+00:00,SHORT,1.217,18,-0.10377,0.04,-0.14377,REVERT
ARB-USDT-PERP,2023-10-21 22:00:00+00:00,2023-10-22 22:00:00+00:00,LONG,-1.229,24,0.40544,0.04,0.36544,TIMEOUT
ARB-USDT-PERP,2023-10-22 22:00:00+00:00,2023-10-23 22:00:00+00:00,LONG,-1.296,24,0.41236,0.04,0.37236,TIMEOUT
ARB-USDT-PERP,2023-10-23 22:00:00+00:00,2023-10-24 22:00:00+00:00,LONG,-1.492,24,0.41065,0.04,0.37065,TIMEOUT
ARB-USDT-PERP,2023-10-26 08:00:00+00:00,2023-10-26 18:00:00+00:00,SHORT,1.449,10,-0.0689,0.04,-0.1089,REVERT
ARB-USDT-PERP,2023-10-28 18:00:00+00:00,2023-10-29 18:00:00+00:00,LONG,-1.286,24,0.36601,0.04,0.32601,TIMEOUT
ARB-USDT-PERP,2023-10-29 19:00:00+00:00,2023-10-30 19:00:00+00:00,LONG,-1.415,24,0.40047,0.04,0.36047,TIMEOUT
ARB-USDT-PERP,2023-11-01 11:00:00+00:00,2023-11-02 11:00:00+00:00,LONG,-1.238,24,0.37494,0.04,0.33494,TIMEOUT
ARB-USDT-PERP,2023-11-02 17:00:00+00:00,2023-11-03 17:00:00+00:00,LONG,-1.593,24,0.4379,0.04,0.3979,TIMEOUT
ARB-USDT-PERP,2023-11-03 17:00:00+00:00,2023-11-04 17:00:00+00:00,LONG,-1.91,24,0.43829,0.04,0.39829,TIMEOUT
ARB-USDT-PERP,2023-11-04 17:00:00+00:00,2023-11-05 17:00:00+00:00,LONG,-1.608,24,0.38815,0.04,0.34815,TIMEOUT
ARB-USDT-PERP,2023-11-05 19:00:00+00:00,2023-11-06 12:00:00+00:00,LONG,-1.226,17,0.25278,0.04,0.21278,REVERT
ARB-USDT-PERP,2023-11-07 02:00:00+00:00,2023-11-08 02:00:00+00:00,LONG,-1.228,24,0.4264,0.04,0.3864,TIMEOUT
ARB-USDT-PERP,2023-11-08 02:00:00+00:00,2023-11-09 02:00:00+00:00,LONG,-1.275,24,0.41936,0.04,0.37936,TIMEOUT
ARB-USDT-PERP,2023-11-09 04:00:00+00:00,2023-11-10 04:00:00+00:00,LONG,-1.202,24,0.43578,0.04,0.39578,TIMEOUT
ARB-USDT-PERP,2023-11-10 06:00:00+00:00,2023-11-11 06:00:00+00:00,LONG,-1.202,24,0.44183,0.04,0.40183,TIMEOUT
ARB-USDT-PERP,2023-11-12 04:00:00+00:00,2023-11-12 18:00:00+00:00,LONG,-1.289,14,0.27748,0.04,0.23748,REVERT
ARB-USDT-PERP,2023-11-18 23:00:00+00:00,2023-11-19 23:00:00+00:00,SHORT,1.475,24,-0.26102,0.04,-0.30102,TIMEOUT
ARB-USDT-PERP,2023-11-19 23:00:00+00:00,2023-11-20 23:00:00+00:00,SHORT,1.963,24,-0.27224,0.04,-0.31224,TIMEOUT
ARB-USDT-PERP,2023-11-25 14:00:00+00:00,2023-11-25 17:00:00+00:00,SHORT,1.307,3,-0.10944,0.04,-0.14944,REVERT
ARB-USDT-PERP,2023-11-26 15:00:00+00:00,2023-11-27 10:00:00+00:00,LONG,-1.227,19,0.42612,0.04,0.38612,REVERT
ARB-USDT-PERP,2023-11-28 17:00:00+00:00,2023-11-29 17:00:00+00:00,SHORT,1.558,24,-0.21811,0.04,-0.25811,TIMEOUT
ARB-USDT-PERP,2023-11-29 17:00:00+00:00,2023-11-30 17:00:00+00:00,SHORT,1.887,24,-0.20631,0.04,-0.24631,TIMEOUT
ARB-USDT-PERP,2023-11-30 17:00:00+00:00,2023-12-01 17:00:00+00:00,SHORT,2.82,24,-0.14777,0.04,-0.18777,TIMEOUT
ARB-USDT-PERP,2023-12-01 17:00:00+00:00,2023-12-02 17:00:00+00:00,SHORT,3.704,24,-0.05878,0.04,-0.09878,TIMEOUT
ARB-USDT-PERP,2023-12-02 17:00:00+00:00,2023-12-03 17:00:00+00:00,SHORT,3.243,24,-0.03106,0.04,-0.07106,TIMEOUT
ARB-USDT-PERP,2023-12-03 21:00:00+00:00,2023-12-04 21:00:00+00:00,SHORT,3.382,24,0.01119,0.04,-0.02881,TIMEOUT
ARB-USDT-PERP,2023-12-05 21:00:00+00:00,2023-12-06 21:00:00+00:00,SHORT,2.485,24,0.0727,0.04,0.0327,TIMEOUT
ARB-USDT-PERP,2023-12-06 21:00:00+00:00,2023-12-07 21:00:00+00:00,SHORT,2.488,24,0.07933,0.04,0.03933,TIMEOUT
ARB-USDT-PERP,2023-12-08 16:00:00+00:00,2023-12-09 16:00:00+00:00,SHORT,1.968,24,0.01245,0.04,-0.02755,TIMEOUT
ARB-USDT-PERP,2023-12-26 23:00:00+00:00,2023-12-27 23:00:00+00:00,LONG,-1.213,24,0.26931,0.04,0.22931,TIMEOUT
ARB-USDT-PERP,2023-12-28 05:00:00+00:00,2023-12-29 01:00:00+00:00,LONG,-1.291,20,0.23731,0.04,0.19731,REVERT
ARB-USDT-PERP,2024-01-04 15:00:00+00:00,2024-01-04 21:00:00+00:00,LONG,-1.213,6,0.08192,0.04,0.04192,REVERT
ARB-USDT-PERP,2024-01-05 12:00:00+00:00,2024-01-06 12:00:00+00:00,LONG,-1.237,24,0.34585,0.04,0.30585,TIMEOUT
ARB-USDT-PERP,2024-01-06 12:00:00+00:00,2024-01-07 08:00:00+00:00,LONG,-2.665,20,0.26442,0.04,0.22442,REVERT
ARB-USDT-PERP,2024-01-07 11:00:00+00:00,2024-01-08 11:00:00+00:00,LONG,-1.346,24,0.29756,0.04,0.25756,TIMEOUT
ARB-USDT-PERP,2024-01-08 11:00:00+00:00,2024-01-09 10:00:00+00:00,LONG,-2.195,23,0.30498,0.04,0.26498,REVERT
ARB-USDT-PERP,2024-01-10 23:00:00+00:00,2024-01-11 23:00:00+00:00,LONG,-1.447,24,0.2953,0.04,0.2553,TIMEOUT
ARB-USDT-PERP,2024-01-12 03:00:00+00:00,2024-01-13 03:00:00+00:00,LONG,-1.328,24,0.30793,0.04,0.26793,TIMEOUT
ARB-USDT-PERP,2024-01-13 03:00:00+00:00,2024-01-13 22:00:00+00:00,LONG,-1.688,19,0.18638,0.04,0.14638,REVERT
ARB-USDT-PERP,2024-01-17 01:00:00+00:00,2024-01-18 01:00:00+00:00,LONG,-1.379,24,0.34972,0.04,0.30972,TIMEOUT
ARB-USDT-PERP,2024-01-18 01:00:00+00:00,2024-01-19 01:00:00+00:00,LONG,-2.365,24,0.4332,0.04,0.3932,TIMEOUT
ARB-USDT-PERP,2024-01-19 01:00:00+00:00,2024-01-20 01:00:00+00:00,LONG,-2.72,24,0.446,0.04,0.406,TIMEOUT
ARB-USDT-PERP,2024-01-20 01:00:00+00:00,2024-01-21 01:00:00+00:00,LONG,-2.358,24,0.41504,0.04,0.37504,TIMEOUT
ARB-USDT-PERP,2024-01-21 01:00:00+00:00,2024-01-22 01:00:00+00:00,LONG,-1.521,24,0.43827,0.04,0.39827,TIMEOUT
ARB-USDT-PERP,2024-01-22 01:00:00+00:00,2024-01-22 23:00:00+00:00,LONG,-1.844,22,0.24605,0.04,0.20605,REVERT
ARB-USDT-PERP,2024-02-01 01:00:00+00:00,2024-02-01 09:00:00+00:00,LONG,-1.244,8,0.11753,0.04,0.07753,REVERT
ARB-USDT-PERP,2024-02-03 09:00:00+00:00,2024-02-04 09:00:00+00:00,LONG,-1.292,24,0.36188,0.04,0.32188,REVERT
ARB-USDT-PERP,2024-02-04 18:00:00+00:00,2024-02-05 18:00:00+00:00,LONG,-1.418,24,0.40252,0.04,0.36252,TIMEOUT
ARB-USDT-PERP,2024-02-06 15:00:00+00:00,2024-02-06 23:00:00+00:00,LONG,-1.208,8,0.12611,0.04,0.08611,REVERT
ARB-USDT-PERP,2024-02-08 00:00:00+00:00,2024-02-09 00:00:00+00:00,LONG,-1.47,24,0.40878,0.04,0.36878,TIMEOUT
ARB-USDT-PERP,2024-02-09 22:00:00+00:00,2024-02-10 22:00:00+00:00,SHORT,1.389,24,-0.23891,0.04,-0.27891,TIMEOUT
ARB-USDT-PERP,2024-02-12 23:00:00+00:00,2024-02-13 03:00:00+00:00,LONG,-1.269,4,0.13231,0.04,0.09231,REVERT
ARB-USDT-PERP,2024-02-14 18:00:00+00:00,2024-02-15 18:00:00+00:00,SHORT,1.382,24,-0.23866,0.04,-0.27866,TIMEOUT
ARB-USDT-PERP,2024-02-15 18:00:00+00:00,2024-02-16 18:00:00+00:00,SHORT,1.752,24,-0.17467,0.04,-0.21467,TIMEOUT
ARB-USDT-PERP,2024-02-16 18:00:00+00:00,2024-02-17 18:00:00+00:00,SHORT,1.625,24,-0.23868,0.04,-0.27868,TIMEOUT
ARB-USDT-PERP,2024-02-17 22:00:00+00:00,2024-02-18 17:00:00+00:00,SHORT,1.247,19,-0.249,0.04,-0.289,REVERT
ARB-USDT-PERP,2024-02-19 12:00:00+00:00,2024-02-19 21:00:00+00:00,SHORT,1.25,9,-0.08524,0.04,-0.12524,REVERT
ARB-USDT-PERP,2024-02-20 12:00:00+00:00,2024-02-21 12:00:00+00:00,SHORT,1.218,24,-0.18441,0.04,-0.22441,TIMEOUT
ARB-USDT-PERP,2024-02-21 12:00:00+00:00,2024-02-22 12:00:00+00:00,SHORT,1.822,24,-0.19033,0.04,-0.23033,TIMEOUT
ARB-USDT-PERP,2024-02-22 12:00:00+00:00,2024-02-23 12:00:00+00:00,SHORT,3.009,24,-0.07638,0.04,-0.11638,TIMEOUT
ARB-USDT-PERP,2024-02-23 13:00:00+00:00,2024-02-24 13:00:00+00:00,SHORT,2.885,24,-0.08221,0.04,-0.12221,TIMEOUT
ARB-USDT-PERP,2024-02-24 13:00:00+00:00,2024-02-25 13:00:00+00:00,SHORT,2.615,24,-0.08625,0.04,-0.12625,TIMEOUT
ARB-USDT-PERP,2024-02-25 13:00:00+00:00,2024-02-26 13:00:00+00:00,SHORT,1.32,24,-0.17054,0.04,-0.21054,TIMEOUT
ARB-USDT-PERP,2024-02-28 07:00:00+00:00,2024-02-29 07:00:00+00:00,SHORT,1.261,24,-0.08928,0.04,-0.12928,TIMEOUT
ARB-USDT-PERP,2024-02-29 07:00:00+00:00,2024-03-01 01:00:00+00:00,SHORT,2.059,18,-0.13131,0.04,-0.17131,REVERT
ARB-USDT-PERP,2024-03-08 08:00:00+00:00,2024-03-09 08:00:00+00:00,SHORT,1.235,24,-0.02044,0.04,-0.06044,TIMEOUT
ARB-USDT-PERP,2024-03-09 21:00:00+00:00,2024-03-10 21:00:00+00:00,SHORT,2.798,24,0.00053,0.04,-0.03947,TIMEOUT
ARB-USDT-PERP,2024-03-10 23:00:00+00:00,2024-03-11 23:00:00+00:00,SHORT,1.748,24,0.00712,0.04,-0.03288,TIMEOUT
ARB-USDT-PERP,2024-03-12 00:00:00+00:00,2024-03-13 00:00:00+00:00,SHORT,2.282,24,0.12858,0.04,0.08858,TIMEOUT
ARB-USDT-PERP,2024-03-13 00:00:00+00:00,2024-03-14 00:00:00+00:00,SHORT,2.866,24,0.11567,0.04,0.07567,TIMEOUT
ARB-USDT-PERP,2024-03-14 00:00:00+00:00,2024-03-15 00:00:00+00:00,SHORT,1.941,24,0.1228,0.04,0.0828,TIMEOUT
ARB-USDT-PERP,2024-03-15 00:00:00+00:00,2024-03-16 00:00:00+00:00,SHORT,2.494,24,0.08866,0.04,0.04866,TIMEOUT
ARB-USDT-PERP,2024-03-16 01:00:00+00:00,2024-03-17 01:00:00+00:00,SHORT,1.469,24,0.07885,0.04,0.03885,TIMEOUT
ARB-USDT-PERP,2024-03-17 01:00:00+00:00,2024-03-17 16:00:00+00:00,SHORT,1.648,15,-0.02299,0.04,-0.06299,REVERT
ARB-USDT-PERP,2024-03-23 00:00:00+00:00,2024-03-24 00:00:00+00:00,SHORT,1.311,24,0.06051,0.04,0.02051,TIMEOUT
ARB-USDT-PERP,2024-03-24 00:00:00+00:00,2024-03-25 00:00:00+00:00,SHORT,1.243,24,0.09078,0.04,0.05078,TIMEOUT
ARB-USDT-PERP,2024-03-25 01:00:00+00:00,2024-03-26 01:00:00+00:00,SHORT,1.295,24,0.08678,0.04,0.04678,TIMEOUT
ARB-USDT-PERP,2024-03-27 03:00:00+00:00,2024-03-27 18:00:00+00:00,SHORT,1.25,15,0.06383,0.04,0.02383,REVERT
ARB-USDT-PERP,2024-04-02 04:00:00+00:00,2024-04-03 04:00:00+00:00,LONG,-1.336,24,0.17451,0.04,0.13451,TIMEOUT
ARB-USDT-PERP,2024-04-03 04:00:00+00:00,2024-04-04 04:00:00+00:00,LONG,-1.73,24,0.29889,0.04,0.25889,TIMEOUT
ARB-USDT-PERP,2024-04-04 04:00:00+00:00,2024-04-05 04:00:00+00:00,LONG,-2.021,24,0.28132,0.04,0.24132,TIMEOUT
ARB-USDT-PERP,2024-04-05 04:00:00+00:00,2024-04-06 04:00:00+00:00,LONG,-2.152,24,0.19272,0.04,0.15272,TIMEOUT
ARB-USDT-PERP,2024-04-06 04:00:00+00:00,2024-04-07 04:00:00+00:00,LONG,-1.434,24,0.18568,0.04,0.14568,TIMEOUT
ARB-USDT-PERP,2024-04-07 04:00:00+00:00,2024-04-08 04:00:00+00:00,LONG,-1.701,24,0.16395,0.04,0.12395,TIMEOUT
ARB-USDT-PERP,2024-04-08 15:00:00+00:00,2024-04-09 15:00:00+00:00,LONG,-1.248,24,0.24861,0.04,0.20861,TIMEOUT
ARB-USDT-PERP,2024-04-09 15:00:00+00:00,2024-04-10 15:00:00+00:00,LONG,-2.006,24,0.22015,0.04,0.18015,TIMEOUT
ARB-USDT-PERP,2024-04-10 15:00:00+00:00,2024-04-11 15:00:00+00:00,LONG,-1.674,24,0.24413,0.04,0.20413,TIMEOUT
ARB-USDT-PERP,2024-04-11 15:00:00+00:00,2024-04-12 15:00:00+00:00,LONG,-1.544,24,0.26955,0.04,0.22955,TIMEOUT
ARB-USDT-PERP,2024-04-12 19:00:00+00:00,2024-04-13 19:00:00+00:00,LONG,-1.201,24,0.22122,0.04,0.18122,TIMEOUT
ARB-USDT-PERP,2024-04-14 08:00:00+00:00,2024-04-15 08:00:00+00:00,LONG,-1.38,24,0.20243,0.04,0.16243,TIMEOUT
ARB-USDT-PERP,2024-04-26 15:00:00+00:00,2024-04-27 15:00:00+00:00,SHORT,2.065,24,0.0197,0.04,-0.0203,TIMEOUT
ARB-USDT-PERP,2024-04-27 15:00:00+00:00,2024-04-28 15:00:00+00:00,SHORT,2.056,24,0.03597,0.04,-0.00403,TIMEOUT
ARB-USDT-PERP,2024-04-30 09:00:00+00:00,2024-05-01 09:00:00+00:00,SHORT,1.979,24,0.02417,0.04,-0.01583,TIMEOUT
ARB-USDT-PERP,2024-05-01 09:00:00+00:00,2024-05-02 09:00:00+00:00,SHORT,1.881,24,0.09979,0.04,0.05979,TIMEOUT
ARB-USDT-PERP,2024-05-02 09:00:00+00:00,2024-05-03 09:00:00+00:00,SHORT,2.066,24,0.05814,0.04,0.01814,TIMEOUT
ARB-USDT-PERP,2024-05-06 04:00:00+00:00,2024-05-06 08:00:00+00:00,LONG,-1.266,4,0.05157,0.04,0.01157,REVERT
ARB-USDT-PERP,2024-05-07 09:00:00+00:00,2024-05-08 09:00:00+00:00,LONG,-1.203,24,0.23743,0.04,0.19743,TIMEOUT
ARB-USDT-PERP,2024-05-08 09:00:00+00:00,2024-05-09 09:00:00+00:00,LONG,-1.298,24,0.20978,0.04,0.16978,TIMEOUT
ARB-USDT-PERP,2024-05-09 12:00:00+00:00,2024-05-10 12:00:00+00:00,LONG,-1.352,24,0.21103,0.04,0.17103,TIMEOUT
ARB-USDT-PERP,2024-05-10 14:00:00+00:00,2024-05-11 14:00:00+00:00,LONG,-1.276,24,0.2403,0.04,0.2003,TIMEOUT
ARB-USDT-PERP,2024-05-12 04:00:00+00:00,2024-05-13 04:00:00+00:00,LONG,-1.263,24,0.23696,0.04,0.19696,TIMEOUT
ARB-USDT-PERP,2024-05-13 05:00:00+00:00,2024-05-14 05:00:00+00:00,LONG,-1.525,24,0.22479,0.04,0.18479,TIMEOUT
ARB-USDT-PERP,2024-05-14 20:00:00+00:00,2024-05-15 20:00:00+00:00,LONG,-1.236,24,0.23543,0.04,0.19543,TIMEOUT
ARB-USDT-PERP,2024-05-15 20:00:00+00:00,2024-05-16 07:00:00+00:00,LONG,-1.384,11,0.07652,0.04,0.03652,REVERT
ARB-USDT-PERP,2024-05-22 04:00:00+00:00,2024-05-23 04:00:00+00:00,LONG,-1.24,24,0.25005,0.04,0.21005,TIMEOUT
ARB-USDT-PERP,2024-05-23 04:00:00+00:00,2024-05-24 04:00:00+00:00,LONG,-1.615,24,0.26725,0.04,0.22725,TIMEOUT
ARB-USDT-PERP,2024-05-24 06:00:00+00:00,2024-05-25 06:00:00+00:00,LONG,-1.208,24,0.214,0.04,0.174,TIMEOUT
ARB-USDT-PERP,2024-05-30 15:00:00+00:00,2024-05-31 03:00:00+00:00,LONG,-1.235,12,0.18837,0.04,0.14837,REVERT
ARB-USDT-PERP,2024-06-03 17:00:00+00:00,2024-06-04 05:00:00+00:00,SHORT,1.217,12,-0.03057,0.04,-0.07057,REVERT
ARB-USDT-PERP,2024-06-06 12:00:00+00:00,2024-06-07 12:00:00+00:00,LONG,-1.233,24,0.24968,0.04,0.20968,TIMEOUT
ARB-USDT-PERP,2024-06-07 22:00:00+00:00,2024-06-08 22:00:00+00:00,LONG,-1.202,24,0.25463,0.04,0.21463,TIMEOUT
